Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,12889555561.2299
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,474517490844.461
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,1179000000
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,408742840909.091
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,88060858257.4772
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,320909472770.669
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,281941562.5
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,69778991200
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,24750626040.5917
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,37925338329.1494
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,228346006003.648
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,376823402244.928
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,602683770144.88
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,240115970063.019
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,105126400000
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,176371267689.082
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROU,251677082534.495
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,1693115002708.32
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,10349300380.33
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,912950466.064906
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,1616232125.12587
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,412976082.620705
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,838564800000
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,23403995992.1354
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,53864693664.5568
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,1868690096.73454
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,6523577590.38319
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,376901649222.451
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1407880446.92737
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,105843498304.094
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,53909922735.545
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,1619155017.3924
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,8655023960.002
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,389330032224.269
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,1403496387686.27
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,89014978344.1404
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1107855555.55556
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,2095370370.37037
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,652206037.103874
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,910766666.666667
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,32338079165.2893
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,4016040575.08796
GDP (current US$),NY.GDP.MKTP.CD,Eswatini,SWZ,4594818143.27624
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,532169294165.94
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,721369112726.724
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,22583045060.0821
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,8300813599.3084
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,61026731925.9213
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,543976691793.886
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,2032550400
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,6992700101.37188
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,494197841.113077
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,23775659262.5735
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,41905642418.825
GDP (current US$),NY.GDP.MKTP.CD,Turkiye,TUR,761005915750.925
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,45232857142.8571
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1177285211.72521
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,54123198.5662913
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,35348155095.4215
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,153883047509.577
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,417989721734.494
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,2851407164907.81
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,21539982000000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,62222325807.0578
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,67293639798.3996
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,936526267.622513
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,..
GDP (current US$),NY.GDP.MKTP.CD,Viet Nam,VNM,334365270496.667
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,4121000000
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,PSE,17133500000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,..
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,23308667781.2258
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,25717409842.4479
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Afghanistan,AFG,3.91160341625552
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Albania,ALB,2.06256753999989
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Algeria,DZA,0.899999999999949
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,American Samoa,ASM,-0.487804878048777
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Andorra,AND,2.01554763848308
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Angola,AGO,-0.702272957616017
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Antigua and Barbuda,ATG,3.10044514982847
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Argentina,ARG,-2.00086100285785
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Armenia,ARM,7.59999999853918
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Aruba,ABW,-2.23244039160568
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Australia,AUS,2.17154505737176
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Austria,AUT,1.7549764558533
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Azerbaijan,AZE,2.50000006743734
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Bahamas, The",BHS,-1.35726520928898
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bahrain,BHR,2.05287774418655
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bangladesh,BGD,7.88191515117722
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Barbados,BRB,0.652585417698418
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,1.44645547691826
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belgium,BEL,2.44289006648609
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belize,BLZ,4.26763689618086
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Benin,BEN,6.86568662848335
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bermuda,BMU,0.306266735233933
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bhutan,BTN,5.75514850618227
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bolivia,BOL,2.21670577750359
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,2.88734334414875
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Botswana,BWA,3.0322025744566
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,1.22077782360842
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,British Virgin Islands,VGB,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brunei Darussalam,BRN,3.86884416432889
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bulgaria,BGR,3.78885036478003
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burkina Faso,BFA,5.88920497068135
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burundi,BDI,1.81256532401552
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cabo Verde,CPV,6.94782634051859
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cambodia,KHM,7.93695013588524
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cameroon,CMR,3.47505998194981
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,1.9084319253883
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cayman Islands,CYM,3.91563534249416
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,3.09999999999999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chad,TCD,3.24718191743429
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Channel Islands,CHI,1.57335515790562
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,0.634367533828438
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,5.95050075367413
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Colombia,COL,3.18685539245533
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Comoros,COM,1.76078023923176
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Dem. Rep.",COD,4.38452887429834
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Rep.",COG,1.12447391976529
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Costa Rica,CRI,2.41751181762513
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cote d'Ivoire,CIV,6.72137167584978
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,3.10043911443758
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,-0.163087223606624
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,-3.20613219619177
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,5.87559123003267
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czechia,CZE,3.56577657204843
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,1.7114009439059
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,5.5451305999467
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,5.5024834367041
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,5.05216802016253
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,0.165403532646692
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,5.55209307156956
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,2.43747159065784
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,-5.48182537893445
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,3.72665318178397
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,8.3640856990789
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faroe Islands,FRO,4.53851028676189
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,-0.581946371012094
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,1.34973843826123
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,2.02744647639635
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,2.69993449863051
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,3.92080879452831
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,6.22205315994859
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,5.38071926589951
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,0.987893349167578
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,6.5077747939152
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gibraltar,GIB,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,2.27718063644569
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,2.83217756798683
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,0.676511738873756
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,2.52360203340596
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,4.0178979343828
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,5.61691446889876
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,5.55045564999175
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,5.35284003535665
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,-1.72309699839232
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,2.55963434592314
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,-1.67239123872136
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,4.86422573511891
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,1.86117794293874
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,3.87143694070356
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,5.01928768046282
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,-3.0705879849703
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,5.51379057540518
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,5.040550288018
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMN,0.254878786117672
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,3.78514145224655
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,0.429162534371912
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,0.892291653822227
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,-0.402169200910933
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,1.75124077866225
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,4.50000000091883
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,5.11415885767801
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,3.26425930432951
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,2.24397786011012
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,XKX,4.75680057007834
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,2.26381690553512
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,4.60062565707598
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,5.4577350924848
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,0.675375256812075
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,-6.91492472851026
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,-1.41799383085205
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,-2.46729763532686
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,-11.1960828853386
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,4.67735155796807
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,2.9158479150005
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,-2.56346757368024
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North Macedonia,MKD,3.91041953840173
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,4.41123212909589
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,5.71682519194337
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,4.41318742129586
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,7.29833574515027
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,4.75616080770808
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,4.08470602847339
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,10.4521147301896
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,3.14100489306969
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,2.89128499346516
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,-0.392690521579212
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,4.08163265306123
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,3.5523140853476
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,7.12088951975396
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,5.60224422064255
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,4.06294499167197
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,2.89097476137077
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,2.31781394821475
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,6.57911006765414
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,-0.839152163419357
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nauru,NRU,8.48673659193109
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,6.65705543110467
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,2.30009159476197
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,-1.40000000198451
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,2.36196217785604
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,-2.89702791954369
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,5.93985257123522
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,2.20842927714881
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,-11.4474929044465
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,1.12377787436797
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,-1.12863801728058
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,2.49763692943365
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,0.199999999999847
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,3.10306788630359
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,4.4805145710407
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,-0.40185510068001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,2.24063176875049
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,6.11852566118505
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,4.58045817256199
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,2.74568471619554
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico,PRI,1.67546379498209
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,0.688240959581748
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROU,3.92326384963494
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,2.19807571335009
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Rwanda,RWA,9.44738518613097
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Samoa,WSM,4.45185891688691
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,San Marino,SMR,2.06568514732739
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sao Tome and Principe,STP,2.01431672129407
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Saudi Arabia,SAU,1.09773374954092
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Senegal,SEN,4.61362809749708
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Serbia,SRB,4.75020793899014
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Seychelles,SYC,5.5142920737342
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sierra Leone,SLE,5.50270937378153
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Singapore,SGP,1.34505874082728
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,10.9650009352392
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovak Republic,SVK,2.27589918160336
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovenia,SVN,3.50525166840163
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Solomon Islands,SLB,1.74856655451832
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Somalia,SOM,2.82431336541845
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,0.25993557687633
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Sudan,SSD,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Spain,ESP,1.9611785315135
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sri Lanka,LKA,-0.220483886072614
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,2.83126737870639
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Lucia,LCA,-0.700859001545481
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Martin (French part),MAF,6.50000363700821
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,0.661727443679865
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sudan,SDN,-2.17825104530091
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,1.16758977233877
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eswatini,SWZ,4.96212142479391
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,2.54964785253048
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,1.14198232505277
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,1.22070522070523
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,7.40000016310556
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tanzania,TZA,5.79999999996723
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,2.11455779628278
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Timor-Leste,TLS,24.2128840085001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Togo,TGO,4.92292591685973
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tonga,TON,-0.208437487640992
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Trinidad and Tobago,TTO,0.3612724057636
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tunisia,TUN,1.58784665466504
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkiye,TUR,0.818514526726673
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkmenistan,TKM,6.30000004226711
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,5.31092524837173
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tuvalu,TUV,13.8220984406966
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,6.43874503276439
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ukraine,UKR,3.19950386231294
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Arab Emirates,ARE,1.10834813893099
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,1.62447515947532
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,2.58382533018855
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uruguay,URY,0.928351033363754
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uzbekistan,UZB,6.77992399653822
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vanuatu,VUT,3.24118765540442
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Venezuela, RB",VEN,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Viet Nam,VNM,7.35926270105006
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,2.90833549727343
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,West Bank and Gaza,PSE,1.36268746558062
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Yemen, Rep.",YEM,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zambia,ZMB,1.44130602603785
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,-6.33244640703352
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Afghanistan,AFG,6.52147984832531
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Albania,ALB,1.00059083830071
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Algeria,DZA,0.882992828066392
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,American Samoa,ASM,1.74828930007058
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Andorra,AND,1.37475350829189
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Angola,AGO,19.1870038271785
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Antigua and Barbuda,ATG,0.718452311457611
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Argentina,ARG,49.1955790596612
